FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,3259,460911,141.43,1497,0,89677,358.413,538.065,531.052,4.583,0.745,13033
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,221,8899,40.27,382,254,10425,6.906,7.913,4.301,2.470,0.827,1204
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,205,5221,25.47,262,134,7532,17.618,13.204,7.774,3.758,0.139,952
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,49,854,17.43,13,6,1698,2.014,1.153,0.167,0.617,0.083,174
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,5,61,12.20,6064,1229,21919,0.413,895.881,890.917,2.680,0.018,3045
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,202,2522,12.49,252,164,8196,4.031,9.824,6.444,2.168,0.637,746
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,267,9983,37.39,580,380,10966,7.869,11.074,7.041,2.751,1.445,1276
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,463,20989,45.33,1170,558,22399,17.518,26.117,17.997,5.529,0.561,3453
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,369,11264,30.53,1063,383,13182,21.854,40.452,33.191,5.066,0.379,1636
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,5,61,12.20,6212,1259,22339,0.380,895.796,890.491,3.088,0.004,3105
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,18,0,2341,3.596,4.632,3.163,0.854,0.217,8
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.386,3.155,1.868,0.785,0.108,7
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.571,3.097,1.827,0.795,0.133,7
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.710,3.381,2.109,0.783,0.116,7
