NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
35,1501,1116,30.39,0,,,6
55,992,744,30.08,0,,,6
14,1364,1102,31.33,0,,,7
14,1137,934,31.17,0,,,7
14,1137,934,31.79,0,,,7
14,1137,934,30.75,0,,,7
35,1501,1116,30.69,0,,,6
55,992,744,30.14,0,,,6
55,992,744,30.16,0,,,6
14,1137,934,31.82,0,,,7
14,1354,1102,31.11,0,,,7
14,1354,1102,31.42,0,,,7
35,1501,1116,31.9,0,,,6
14,1137,934,31.75,0,,,7
14,1137,934,31.27,0,,,7
8,1290,1068,31.64,0,,,7
19,1022,754,30.11,0,,,7
8,1290,1068,30.06,0,,,7
14,1137,934,31.23,0,,,7
14,1149,842,31.68,0,,,8
54,992,744,30.3,0,,,6
55,1462,1058,30.13,0,,,6
14,1364,1102,31.83,0,,,7
14,1137,934,31.52,0,,,7
19,1172,934,32.11,0,,,8
14,1149,842,32.0,0,,,8
14,1149,842,31.33,0,,,8
14,1149,842,32.26,0,,,8
8,1444,1116,30.54,0,,,6
14,1285,1068,32.46,0,,,8
