NoAffS,VL,VC,Time,Result
2,3974,13318,33.1,0
2,3974,13318,33.14,0
2,3974,13318,33.08,0
2,1374,4780,31.68,0
2,3974,13318,33.0,0
2,1374,4780,31.43,0
2,3974,13318,33.16,0
2,3974,13318,33.23,0
2,3974,13318,33.53,0
2,1374,4780,31.56,0
2,3974,13318,33.25,0
2,3974,13318,33.17,0
2,3974,13318,33.15,0
2,3974,13318,34.03,0
2,3974,13318,33.57,0
2,3974,13318,33.3,0
2,1374,4780,31.49,0
2,3974,13318,32.69,0
2,3974,13318,33.41,0
2,1374,4780,31.69,0
2,1374,4780,31.72,0
2,3974,13318,33.6,0
2,3974,13318,33.16,0
2,1374,4780,31.63,0
2,1374,4780,31.7,0
2,3974,13318,32.94,0
2,3974,13318,33.62,0
2,3974,13318,33.32,0
2,3974,13318,33.97,0
2,3974,13318,33.29,0
