FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.02_true-unreach-call.i.cil.c,18,207,11.50,157,0,7098,346.042,552.060,546.808,1.645,82.928
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.06_true-unreach-call.i.cil.c,15,150,10.00,120,0,6966,852.633,45.486,42.050,1.866,719.420
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.07_true-unreach-call.i.cil.c,15,150,10.00,120,0,6438,412.906,485.219,479.036,1.612,206.585
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.08_true-unreach-call.i.cil.c,18,207,11.50,161,0,7439,270.801,627.316,621.237,1.615,115.150
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.09_true-unreach-call.i.cil.c,15,150,10.00,120,0,6438,475.128,422.911,416.512,1.678,294.804
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.10_true-unreach-call.i.cil.c,16,168,10.50,136,0,6615,447.891,451.008,445.466,1.600,265.703
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.11_true-unreach-call.i.cil.c,15,150,10.00,113,0,6206,467.827,430.287,423.834,1.800,276.233
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.12_true-unreach-call.i.cil.c,17,187,11.00,153,0,7385,453.634,446.882,439.270,1.759,148.375
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.13_true-unreach-call.i.cil.c,15,150,10.00,120,0,6454,466.038,432.039,427.067,1.723,247.789
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.14_true-unreach-call.i.cil.c,20,250,12.50,192,0,8701,458.742,439.345,432.550,2.033,150.347
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.15_true-unreach-call.i.cil.c,20,250,12.50,210,0,8599,418.502,482.493,476.524,1.992,173.216
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_srvr.blast.16_true-unreach-call.i.cil.c,19,228,12.00,190,0,8591,773.599,124.439,120.092,1.808,539.059
