FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,1248,152360,122.18,none,none,356962,113.858,780.888,none,12.888,573.309
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,53,2012,38.69,none,none,45209,2.281,15.596,none,3.711,2.963
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,26,550,22.00,none,none,21341,3.971,39.196,none,5.119,25.916
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,24,444,19.30,none,none,15117,1.362,6.273,none,1.569,0.831
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,3,15,7.50,none,none,1880,0.200,3.430,none,1.184,0.737
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,148,2201,14.97,none,none,160457,3.399,38.291,none,7.068,10.542
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,119,5153,43.67,none,none,134219,3.895,26.472,none,6.009,4.197
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,1212,59014,48.73,none,none,936046,24.370,57.851,none,18.006,5.725
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,248,5321,21.54,none,none,145790,21.528,85.098,none,6.748,62.522
/home/spiral/pacc_cpachecker_trunk/sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,3,15,7.50,none,none,1892,0.197,3.411,none,1.138,0.681
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,5,25,6.25,none,none,8242,3.429,5.344,none,1.486,1.859
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,3,11,5.50,none,none,4503,2.078,3.545,none,1.035,0.992
/home/spiral/pacc_cpachecker_trunk/sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,3,11,5.50,none,none,4503,1.828,3.726,none,1.162,1.115
