NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2469,753,392,903.8,0,,,215
2458,788,402,208.99,1,,,164
2469,753,392,900.25,0,,,215
361,791,402,30.35,0,,,47
3082,786,402,900.33,0,,,287
2469,753,392,900.28,0,,,215
2469,753,392,900.29,0,,,215
2469,753,392,900.21,0,,,215
2469,753,392,900.28,0,,,215
4656,788,402,73.64,1,,,166
,,,,,,,
2458,788,402,212.41,1,,,164
,,,,,,,
2458,788,402,215.47,1,,,164
269,774,390,30.35,0,,,32
236,774,390,30.35,0,,,33
2469,753,392,902.51,0,,,215
3705,788,402,117.65,1,,,244
221,774,390,30.35,0,,,32
2469,753,392,900.28,0,,,215
2458,788,402,212.98,1,,,164
2469,753,392,900.3,0,,,215
196,526,244,30.37,0,,,23
2469,753,392,900.29,0,,,215
1803,787,402,900.26,0,,,131
2469,753,392,900.23,0,,,215
272,774,390,30.34,0,,,35
2447,788,402,56.0,1,,,182
2447,788,402,55.99,1,,,182
2833,790,402,900.3,0,,,137
