NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
11887,414,190,900.32,0,,,1029
5230,421,190,30.36,0,,,36
4917,419,190,900.27,0,,,164
4013,419,190,905.09,0,,,163
4013,419,190,905.01,0,,,163
4911,420,190,900.22,0,,,163
2415,368,160,30.32,0,,,49
1597,409,190,30.33,0,,,45
4917,419,190,900.24,0,,,164
3701,419,190,900.3,0,,,140
4911,421,190,900.35,0,,,164
5230,421,190,30.37,0,,,36
,,,,,,,
,,,,,,,
3951,364,160,900.91,0,,,108
1687,411,190,30.3,0,,,47
4917,419,190,900.22,0,,,164
65665,369,160,900.3,0,,,873
3019,364,160,900.29,0,,,76
1633,421,190,30.39,0,,,47
4917,419,190,900.23,0,,,164
1633,419,190,30.34,0,,,46
4405,419,190,900.32,0,,,268
3701,419,190,900.35,0,,,140
,,,,,,,
1871,364,160,30.33,0,,,48
5415,367,176,30.36,0,,,36
5415,383,180,30.33,0,,,36
1687,413,190,30.37,0,,,47
5415,351,172,30.35,0,,,36
