NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1225,733,342,30.36,0,,,17
1348,731,342,30.32,0,,,18
1096,726,342,900.38,0,,,29
,,,,,,,
,,,,,,,
11438,288,126,901.31,0,,,74
1060,726,342,900.36,0,,,29
1096,726,342,900.34,0,,,29
1060,726,342,30.35,0,,,29
6662,729,342,900.34,0,,,135
6662,729,342,900.31,0,,,135
,,,,,,,
,,,,,,,
9406,801,400,900.33,0,,,315
,,,,,,,
,,,,,,,
10842,720,342,900.34,0,,,183
2369,734,342,30.33,0,,,30
,,,,,,,
6662,729,342,900.34,0,,,135
,,,,,,,
,,,,,,,
1060,752,348,900.34,0,,,29
,,,,,,,
7813,825,400,900.31,0,,,164
,,,,,,,
6662,729,342,900.33,0,,,135
,,,,,,,
,,,,,,,
1060,726,342,900.33,0,,,29
