NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
704,787,404,30.36,0,,,102
1174,599,290,30.35,0,,,116
721,742,362,30.37,0,,,68
706,785,404,30.34,0,,,103
683,786,404,30.36,0,,,100
730,788,404,30.36,0,,,107
651,788,404,30.26,0,,,96
540,608,298,30.41,0,,,57
453,796,406,30.35,0,,,46
196,657,318,30.33,0,,,23
1546,553,254,30.33,0,,,134
1167,598,290,30.33,0,,,115
468,608,298,30.33,0,,,47
1455,793,406,30.36,0,,,64
1167,598,290,30.34,0,,,115
221,775,390,30.37,0,,,32
1337,553,254,30.32,0,,,76
280,798,406,30.36,0,,,45
1374,598,290,30.36,0,,,58
1167,598,290,30.35,0,,,115
1110,597,290,30.34,0,,,69
706,785,404,30.39,0,,,103
1962,748,370,30.36,0,,,135
211,775,390,30.38,0,,,31
1110,597,290,30.35,0,,,69
1472,553,254,30.34,0,,,96
706,785,404,30.36,0,,,103
767,787,404,30.36,0,,,111
613,770,390,30.35,0,,,52
675,742,362,30.27,0,,,65
