NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6979,303,130,118.26,1,,,83
7167,303,130,497.43,1,,,282
6979,303,130,118.44,1,,,83
6596,303,130,277.39,1,,,177
6322,303,130,106.28,1,,,118
17540,303,130,406.8,1,,,322
17540,303,130,392.17,1,,,322
6596,303,130,282.24,1,,,177
28966,303,130,620.09,1,,,713
5148,303,130,125.07,1,,,97
6979,303,130,117.87,1,,,83
6979,303,130,117.82,1,,,83
6596,303,130,278.53,1,,,177
17540,303,130,397.12,1,,,322
6596,303,130,281.77,1,,,177
7186,303,130,124.58,1,,,123
6979,303,130,120.0,1,,,83
6979,303,130,118.27,1,,,83
6596,303,130,284.8,1,,,177
6979,303,130,119.42,1,,,83
28966,303,130,627.24,1,,,713
6596,303,130,279.79,1,,,177
17540,303,130,391.14,1,,,322
6596,303,130,283.08,1,,,177
7186,303,130,125.4,1,,,123
14136,303,130,634.35,1,,,380
28966,303,130,631.09,1,,,713
6979,303,130,120.58,1,,,83
6979,303,130,121.11,1,,,83
17540,303,130,397.92,1,,,322
