NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2799,756,394,900.24,0,,,230
3065,793,406,73.68,1,,,207
2349,792,406,900.18,0,,,167
2799,756,394,900.25,0,,,230
2799,756,394,900.23,0,,,230
2705,757,394,906.19,0,,,228
2799,756,394,900.27,0,,,230
2439,793,406,900.31,0,,,161
1905,791,406,900.35,0,,,103
196,657,318,30.33,0,,,23
2408,748,370,900.29,0,,,149
3065,793,406,75.21,1,,,207
2206,791,406,900.3,0,,,142
4199,793,406,104.06,1,,,256
3065,793,406,73.96,1,,,207
221,775,390,30.37,0,,,32
1761,748,370,900.28,0,,,82
,,,,,,,
2289,793,406,53.93,1,,,103
3065,793,406,73.17,1,,,207
2206,791,406,900.27,0,,,88
2799,756,394,900.23,0,,,230
4210,793,406,423.88,1,,,328
211,775,390,30.38,0,,,31
2206,791,406,900.3,0,,,88
7433,793,406,133.61,1,,,195
2799,756,394,900.24,0,,,230
2799,756,394,900.27,0,,,230
1668,792,406,900.25,0,,,98
2356,793,406,900.26,0,,,168
