NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1965,508,244,30.34,0,,,26
1965,508,244,30.3,0,,,26
1909,501,218,30.35,0,,,52
1202,522,250,30.35,0,,,25
1169,468,212,30.35,0,,,46
2046,535,250,30.35,0,,,57
2058,535,250,30.31,0,,,53
2114,527,250,30.35,0,,,58
817,461,212,30.35,0,,,21
2058,535,250,30.32,0,,,53
1030,472,212,30.35,0,,,64
2104,535,250,30.34,0,,,54
3909,488,218,30.32,0,,,42
1565,465,212,30.33,0,,,36
1909,501,218,30.36,0,,,52
4207,345,178,30.34,0,,,28
1202,522,250,30.37,0,,,25
1696,43,0,30.39,0,,,47
737,530,250,30.32,0,,,21
1857,535,250,30.32,0,,,51
817,520,250,30.34,0,,,21
1931,472,212,30.36,0,,,55
1966,456,212,30.33,0,,,53
1642,345,178,30.34,0,,,47
1202,529,250,30.32,0,,,25
2104,537,250,30.35,0,,,55
1838,43,0,30.37,0,,,51
1541,529,250,30.35,0,,,45
4207,43,0,30.41,0,,,28
2553,472,212,30.36,0,,,38
