NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1799,53,0,30.38,0,,,26
4702,651,310,900.3,0,,,89
,,,,,,,
1809,636,310,30.34,0,,,35
7266,566,264,900.72,0,,,137
1330,642,310,900.32,0,,,29
5780,591,270,900.29,0,,,128
4486,643,310,900.29,0,,,57
2753,647,310,30.39,0,,,20
,,,,,,,
13214,570,264,900.29,0,,,130
4042,651,310,900.3,0,,,101
4702,651,310,900.3,0,,,89
13107,575,264,900.32,0,,,129
3649,644,310,900.21,0,,,68
2753,632,304,30.35,0,,,20
4702,651,310,900.3,0,,,89
4042,651,310,901.03,0,,,101
2927,519,276,30.35,0,,,21
4702,651,310,900.31,0,,,89
,,,,,,,
18292,639,310,900.25,0,,,1762
1534,580,264,30.33,0,,,25
7212,53,0,909.46,0,,,133
2753,616,300,30.34,0,,,20
1546,580,264,30.36,0,,,26
2753,553,284,30.33,0,,,20
7212,53,0,902.0,0,,,133
1278,651,310,30.36,0,,,31
1330,642,310,900.33,0,,,29
