NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2160,783,398,193.44,1,,,202
2093,783,398,46.52,1,,,174
2160,783,398,193.43,1,,,202
1620,783,398,205.12,1,,,122
1620,783,398,205.18,1,,,122
2160,783,398,189.97,1,,,202
1326,783,398,30.72,1,,,83
2565,783,398,343.92,1,,,208
2093,783,398,46.59,1,,,174
1429,783,398,89.13,1,,,99
1822,783,398,498.67,1,,,159
2865,783,398,550.04,1,,,282
2160,783,398,190.03,1,,,202
2588,783,398,75.41,1,,,177
1822,783,398,510.76,1,,,159
272,773,390,30.33,0,,,35
270,773,390,30.35,0,,,43
1429,783,398,87.32,1,,,99
2584,783,398,527.81,1,,,244
2917,783,398,144.37,1,,,309
211,788,398,30.36,0,,,31
2865,783,398,574.77,1,,,282
2160,783,398,191.51,1,,,202
356,773,390,30.35,0,,,36
1345,783,398,80.63,1,,,85
340,773,390,30.35,0,,,35
1827,783,398,38.26,1,,,126
2852,783,398,60.84,1,,,199
1822,783,398,507.72,1,,,159
2588,783,398,74.2,1,,,177
