NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
1646,593,280,30.32,0,,,42
3471,493,254,30.35,0,,,24
4753,593,280,900.26,0,,,100
4135,593,280,900.28,0,,,80
3471,495,254,30.35,0,,,24
2617,579,280,30.35,0,,,47
3471,382,200,30.36,0,,,24
4753,585,280,900.28,0,,,100
4811,585,280,900.24,0,,,70
3471,511,258,30.33,0,,,24
,,,,,,,
8200,392,206,900.32,0,,,97
4625,593,280,900.22,0,,,113
4625,593,280,900.26,0,,,113
3240,558,270,30.36,0,,,23
4675,593,280,900.29,0,,,96
4135,593,280,900.27,0,,,80
10466,526,238,900.23,0,,,115
1673,585,280,30.34,0,,,34
3471,392,202,30.36,0,,,24
3218,590,280,900.36,0,,,85
1537,586,280,30.32,0,,,31
4753,593,280,900.3,0,,,100
3321,593,280,905.9,0,,,91
6200,526,238,900.33,0,,,117
4811,585,280,900.26,0,,,70
3321,593,280,901.84,0,,,91
,,,,,,,
