NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
550,220,86,9.9,1,,,34
550,220,86,9.97,1,,,34
443,220,86,8.52,1,,,27
443,220,86,8.66,1,,,27
443,220,86,8.57,1,,,27
435,220,86,7.56,1,,,25
443,220,86,8.62,1,,,27
953,220,86,14.96,1,,,66
435,220,86,8.24,1,,,25
435,220,86,9.7,1,,,25
443,220,86,8.54,1,,,27
461,220,86,8.83,1,,,28
535,220,86,10.51,1,,,40
647,220,86,11.22,1,,,37
443,220,86,8.56,1,,,27
596,220,86,8.51,1,,,41
443,220,86,8.55,1,,,27
435,220,86,9.6,1,,,25
443,220,86,8.72,1,,,27
520,220,86,8.41,1,,,30
485,220,86,10.06,1,,,28
443,220,86,8.69,1,,,27
443,220,86,8.55,1,,,27
435,220,86,7.46,1,,,25
435,220,86,9.52,1,,,25
520,220,86,8.4,1,,,30
443,220,86,8.6,1,,,27
443,220,86,8.52,1,,,27
550,220,86,9.9,1,,,34
550,220,86,9.96,1,,,34
