NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1086,224,80,11.6,1,,,29
1547,224,80,9.43,1,,,31
1199,224,80,10.79,1,,,36
1199,224,80,10.46,1,,,36
979,224,80,10.56,1,,,27
998,224,80,11.36,1,,,26
979,224,80,10.97,1,,,27
1157,224,80,11.43,1,,,32
815,224,80,9.38,1,,,29
653,224,80,6.87,1,,,16
979,224,80,10.88,1,,,27
1230,224,80,12.72,1,,,36
979,224,80,10.83,1,,,27
1547,224,80,9.49,1,,,31
681,224,80,8.16,1,,,16
1161,224,80,11.07,1,,,32
1199,224,80,10.83,1,,,36
1547,224,80,9.52,1,,,31
1547,224,80,9.53,1,,,31
1199,224,80,11.19,1,,,36
1199,224,80,10.52,1,,,36
979,224,80,10.55,1,,,27
979,224,80,10.67,1,,,27
1464,224,80,12.01,1,,,43
653,224,80,6.92,1,,,16
979,224,80,10.47,1,,,27
733,224,80,8.92,1,,,18
1157,224,80,11.49,1,,,32
1199,224,80,10.4,1,,,36
1199,224,80,11.0,1,,,36
