NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1185,800,410,30.29,0,,,72
1584,556,256,30.36,0,,,130
1351,798,410,30.36,0,,,72
236,776,390,30.38,0,,,33
280,803,410,30.3,0,,,45
675,745,364,30.33,0,,,65
423,613,302,30.31,0,,,52
423,790,408,30.35,0,,,52
1185,800,410,30.34,0,,,72
735,674,320,30.36,0,,,110
453,789,400,30.34,0,,,48
1598,739,364,30.33,0,,,132
357,776,390,30.35,0,,,33
683,790,408,30.33,0,,,100
1135,601,292,30.37,0,,,113
1532,60,0,30.33,0,,,95
690,731,354,30.36,0,,,66
1185,798,410,30.34,0,,,71
708,535,248,30.34,0,,,104
1167,601,292,30.35,0,,,115
1431,556,256,30.35,0,,,111
722,793,408,30.37,0,,,106
592,774,390,30.33,0,,,50
1147,799,410,30.35,0,,,71
707,746,364,30.37,0,,,68
731,630,284,30.34,0,,,109
690,731,354,30.32,0,,,66
238,776,390,30.36,0,,,31
707,731,354,30.37,0,,,67
1435,556,256,30.36,0,,,94
