FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,4568,788248,172.56,none,none,138128,882.926,10.021,none,6.793,0.677,17575
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,1396,83525,59.83,none,none,71112,26.639,10.841,none,7.382,1.460,8422
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,438,17731,40.48,none,none,31626,33.246,13.378,none,10.152,0.268,3599
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,62,1069,17.24,none,none,2734,2.229,1.357,none,0.828,0.123,293
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,6,33,5.50,none,none,1706,0.309,1.713,none,1.203,0.001,244
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,459,7195,15.68,none,none,17100,14.319,5.680,none,3.472,0.605,1593
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,2127,127938,60.15,none,none,85060,32.348,11.324,none,7.672,1.939,9860
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,9751,733493,75.22,none,none,738119,148.296,48.576,none,34.059,0.905,140227
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,1160,48438,41.76,none,none,81889,67.326,19.790,none,15.719,0.508,8388
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,6,33,5.50,none,none,1710,0.351,1.938,none,1.088,0.002,244
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,none,none,2407,4.079,1.680,none,1.036,0.263,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,none,none,2026,3.105,1.380,none,0.807,0.220,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,none,none,2026,3.300,1.263,none,0.662,0.156,12
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,none,none,2026,2.733,1.310,none,0.822,0.152,12
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,none,none,1334,1.764,1.189,none,0.724,0.079,9
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,none,none,1323,1.520,1.141,none,0.738,0.114,9
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,none,none,1326,1.605,1.114,none,0.669,0.083,9
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,none,none,1323,1.567,1.185,none,0.802,0.054,9
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,none,none,2438,6.500,1.604,none,1.014,0.341,13
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,none,none,2328,4.303,1.424,none,0.824,0.221,13
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,9,63,7.00,none,none,3860,26.207,2.358,none,1.102,3.520,21
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,5,25,5.00,none,none,2328,4.465,1.479,none,0.860,0.250,13
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,9,63,7.00,none,none,3771,33.475,2.586,none,1.199,6.189,21
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,4,18,4.50,none,none,1917,2.792,1.260,none,0.789,0.160,11
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,5,25,5.00,none,none,2279,6.389,1.583,none,0.861,0.354,13
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,5,25,5.00,none,none,2334,4.323,1.536,none,0.854,0.251,13
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,5,25,5.00,none,none,2332,6.953,1.651,none,1.104,0.498,13
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,9,63,7.00,none,none,3949,26.276,2.395,none,1.232,3.722,21
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,5,25,5.00,none,none,2385,6.576,1.533,none,0.949,0.359,13
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,18,207,11.50,none,none,6357,119.124,3.612,none,1.611,15.751,36
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,16,168,10.50,none,none,5567,128.063,3.377,none,1.649,27.468,32
sv-comp/ssh/s3_clnt.blast.03_true-unreach-call.i.cil.c,23,322,14.00,none,none,8398,890.097,8.160,none,1.812,431.300,48
sv-comp/ssh/s3_clnt.blast.04_true-unreach-call.i.cil.c,25,375,15.00,none,none,8753,360.118,5.198,none,1.726,94.572,50
sv-comp/ssh/s3_srvr.blast.01_true-unreach-call.i.cil.c,21,273,13.00,none,none,8488,899.765,6.997,none,1.944,212.135,45
sv-comp/ssh/s3_srvr.blast.02_true-unreach-call.i.cil.c,19,228,12.00,none,none,7595,888.831,9.378,none,1.671,514.315,41
sv-comp/ssh/s3_srvr.blast.06_true-unreach-call.i.cil.c,25,375,15.00,none,none,11476,883.824,14.898,none,2.078,244.011,53
sv-comp/ssh/s3_srvr.blast.07_true-unreach-call.i.cil.c,16,168,10.50,none,none,6849,891.655,7.300,none,1.915,630.471,35
sv-comp/ssh/s3_srvr.blast.08_true-unreach-call.i.cil.c,19,228,12.00,none,none,8000,892.166,6.714,none,1.823,581.256,41
sv-comp/ssh/s3_srvr.blast.09_true-unreach-call.i.cil.c,16,168,10.50,none,none,6849,891.806,6.302,none,1.653,571.721,35
sv-comp/ssh/s3_srvr.blast.10_true-unreach-call.i.cil.c,18,207,11.50,none,none,7419,891.111,6.982,none,1.784,528.891,39
sv-comp/ssh/s3_srvr.blast.11_true-unreach-call.i.cil.c,15,150,10.00,none,none,6438,890.974,7.286,none,1.598,641.511,33
sv-comp/ssh/s3_srvr.blast.12_true-unreach-call.i.cil.c,17,187,11.00,none,none,7385,892.544,5.507,none,1.737,456.369,37
sv-comp/ssh/s3_srvr.blast.13_true-unreach-call.i.cil.c,17,187,11.00,none,none,7278,889.241,10.967,none,1.514,508.834,37
sv-comp/ssh/s3_srvr.blast.14_true-unreach-call.i.cil.c,19,228,12.00,none,none,8412,876.396,21.715,none,1.959,504.220,41
sv-comp/ssh/s3_srvr.blast.15_true-unreach-call.i.cil.c,22,297,13.50,none,none,9439,890.201,7.916,none,1.933,473.074,47
sv-comp/ssh/s3_srvr.blast.16_true-unreach-call.i.cil.c,16,168,10.50,none,none,7265,894.721,3.409,none,1.670,766.405,35
