NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
533,16,6,27.67,0,,,56,14514,996,2318.0,477,3118,16945,41.39,8.52,0,0.0,1.0,0.667,0.5,241,39551,34623,17.837,17240,23463,0.66,4,1,20,18.229,4.416
496,23,12,27.22,0,,,55,14141,986,2240.0,442,3021,16513,40.73,8.19,0,0.0,1.0,0.958,1.0,714,37650,32797,17.232,16378,22755,0.67,4,1,32,17.607,4.625
514,21,8,27.06,0,,,55,14201,983,2240.0,459,3040,16581,40.73,8.35,0,0.0,1.0,0.875,0.667,643,38058,33186,17.464,16520,22755,0.67,4,1,27,17.822,4.255
533,21,8,27.5,0,,,56,14878,1030,2318.0,477,3183,17371,41.39,8.52,0,0.0,1.0,0.875,0.667,593,40771,35778,17.596,17240,25126,0.69,4,1,27,17.908,4.49
533,12,2,27.19,0,,,56,14396,989,2318.0,477,3099,16809,41.39,8.52,0,0.0,1.0,0.5,0.167,111,39152,34241,17.541,17164,23705,0.67,4,1,9,17.913,4.468
496,21,8,27.24,0,,,54,14016,983,2163.0,442,2986,16367,40.06,8.19,0,0.0,1.0,0.875,0.667,586,37004,32491,17.902,16378,22760,0.68,4,1,27,18.237,4.382
533,23,12,27.68,0,,,57,15009,1033,2397.0,477,3219,17523,42.05,8.52,0,0.0,1.0,0.958,1.0,727,41453,36425,17.982,17240,25135,0.68,4,1,32,18.341,4.461
514,23,12,27.01,0,,,56,14287,989,2318.0,459,3062,16682,41.39,8.35,0,0.0,1.0,0.958,1.0,721,38430,33537,17.567,16788,23613,0.68,4,1,32,17.884,4.326
496,21,8,27.02,0,,,54,14127,983,2163.0,442,3018,16495,40.06,8.19,0,0.0,1.0,0.875,0.667,699,37612,32779,17.586,16378,22767,0.67,4,1,27,17.877,4.26
533,16,6,27.2,0,,,56,14655,1010,2318.0,477,3141,17108,41.39,8.52,0,0.0,1.0,0.667,0.5,370,39952,35001,17.769,17240,23462,0.65,4,1,20,18.161,4.324
533,6,0,27.63,0,,,56,14287,989,2318.0,477,3062,16682,41.39,8.52,0,0.0,0.5,0.25,0.0,3,38430,33537,18.133,16788,23391,0.67,4,1,3,18.477,4.326
533,18,6,27.19,0,,,56,14708,1015,2318.0,477,3150,17171,41.39,8.52,0,0.0,1.0,0.75,0.5,424,40127,35167,17.56,17240,25122,0.7,4,1,22,17.943,4.262
496,16,6,26.98,0,,,54,13621,949,2163.0,442,2918,15907,40.06,8.19,0,0.0,1.0,0.667,0.5,192,35712,31285,17.332,14548,21802,0.67,4,1,20,17.653,4.467
533,18,6,27.74,0,,,56,14853,1028,2318.0,477,3177,17342,41.39,8.52,0,0.0,1.0,0.75,0.5,569,40654,35667,18.106,17240,25117,0.69,4,1,22,18.426,4.374
533,21,8,27.05,0,,,56,14876,1030,2318.0,477,3182,17369,41.39,8.52,0,0.0,1.0,0.875,0.667,592,40751,35759,17.428,17240,25129,0.69,4,1,27,17.79,4.301
533,16,6,27.43,0,,,56,14660,1010,2318.0,477,3141,17115,41.39,8.52,0,0.0,1.0,0.667,0.5,376,39952,35001,17.742,17240,23619,0.66,4,1,21,18.076,4.452
478,23,12,27.56,0,,,54,13535,940,2163.0,425,2904,15807,40.06,8.02,0,0.0,1.0,0.958,1.0,690,35482,31069,17.485,14436,21802,0.67,4,1,32,17.833,4.715
533,12,2,26.93,0,,,56,14388,989,2318.0,477,3096,16800,41.39,8.52,0,0.0,1.0,0.5,0.167,104,39093,34183,17.483,17128,23462,0.66,4,1,9,17.874,4.145
533,21,8,27.01,0,,,56,14918,1030,2318.0,477,3194,17417,41.39,8.52,0,0.0,1.0,0.875,0.667,634,40985,35981,17.559,17240,25130,0.69,4,1,27,17.951,4.309
496,18,6,27.14,0,,,54,13968,979,2163.0,442,2976,16312,40.06,8.19,0,0.0,1.0,0.75,0.5,539,36814,32329,17.838,16378,22761,0.68,4,1,22,18.171,4.381
514,21,8,27.4,0,,,55,14166,983,2240.0,459,3030,16541,40.73,8.35,0,0.0,1.0,0.875,0.667,608,37863,33001,17.323,16440,22755,0.67,4,1,27,17.696,4.649
552,16,6,27.28,0,,,57,15045,1036,2397.0,495,3225,17565,42.05,8.68,0,0.0,1.0,0.667,0.5,159,41573,36539,17.718,17284,25126,0.68,4,1,20,18.046,4.395
514,21,8,27.0,0,,,55,14238,986,2240.0,459,3049,16624,40.73,8.35,0,0.0,1.0,0.875,0.667,670,38196,33315,17.502,16620,22758,0.66,4,1,27,17.891,4.401
496,21,8,27.08,0,,,54,14092,983,2163.0,442,3008,16455,40.06,8.19,0,0.0,1.0,0.875,0.667,663,37422,32689,17.586,16378,22758,0.67,4,1,27,18.01,4.366
533,21,8,27.52,0,,,56,14981,1030,2318.0,477,3212,17489,41.39,8.52,0,0.0,1.0,0.875,0.667,697,41336,36314,18.019,17240,25122,0.68,4,1,27,18.423,4.244
496,18,6,27.46,0,,,54,13858,969,2163.0,442,2956,16182,40.06,8.19,0,0.0,1.0,0.75,0.5,429,36434,31969,17.746,16378,22753,0.68,4,1,22,18.139,4.555
514,23,12,27.01,0,,,56,14287,989,2318.0,459,3062,16682,41.39,8.35,0,0.0,1.0,0.958,1.0,721,38430,33537,17.458,16788,23706,0.68,4,1,32,17.77,4.235
533,18,6,27.7,0,,,56,14741,1018,2318.0,477,3156,17210,41.39,8.52,0,0.0,1.0,0.75,0.5,457,40244,35278,18.184,17240,25127,0.7,4,1,22,18.568,4.441
533,18,6,26.93,0,,,56,14717,1015,2318.0,477,3151,17182,41.39,8.52,0,0.0,1.0,0.75,0.5,434,40147,35186,17.284,17240,25124,0.7,4,1,22,17.684,4.284
552,16,6,27.72,0,,,57,15127,1042,2397.0,495,3238,17659,42.05,8.68,0,0.0,1.0,0.667,0.5,241,41833,36786,18.22,17609,25486,0.69,4,1,20,18.563,4.222
