NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10601,35260,889.36,0,,,10,5274947,4277077,197.0,14,7810,9553619,19.7,1.4,143,14.3,1.0,1.0,1.0,457672,125315,101566,504.047,161911,386447,0.89,883,263,21676,574.737,173.505
167,10601,35260,889.24,0,,,10,4986810,4043272,197.0,14,7395,9031641,19.7,1.4,143,14.3,1.0,1.0,1.0,169506,117642,96695,503.066,266061,380072,0.89,883,271,21676,570.518,172.718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10601,35260,891.14,0,,,10,5222308,4234328,197.0,14,7739,9458190,19.7,1.4,143,14.3,1.0,1.0,1.0,404992,123983,100613,503.117,142664,386177,0.89,883,264,21676,572.786,176.901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10601,35260,888.24,0,,,10,5117797,4149482,197.0,14,7589,9268804,19.7,1.4,143,14.3,1.0,1.0,1.0,300455,121205,98800,494.974,114406,382935,0.89,883,267,21676,559.819,183.922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10601,35260,889.63,0,,,10,5267896,4271417,197.0,14,7799,9540947,19.7,1.4,143,14.3,1.0,1.0,1.0,450661,125110,101436,502.104,161398,385960,0.89,883,263,21676,586.601,172.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10601,35260,889.56,0,,,10,5253587,4259784,197.0,14,7778,9515002,19.7,1.4,143,14.3,1.0,1.0,1.0,436348,124713,101235,499.435,155654,386799,0.89,883,263,21676,556.485,194.816
167,10601,35260,889.75,0,,,10,5337852,4328112,197.0,14,7897,9667574,19.7,1.4,143,14.3,1.0,1.0,1.0,520590,126905,102567,505.204,176232,387843,0.89,883,261,21676,567.079,187.692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
