NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1222,1578,378,17.49,0,,,210
27,1102,230,5.16,0,,,6
27,1102,230,5.55,0,,,6
,1231,294,4.61,0,,,0
12379,3240,850,97.62,0,,,1572
29,1070,242,4.83,0,,,12
29,1070,242,5.15,0,,,12
18486,2557,628,100.92,0,,,3344
12766,3009,800,96.33,0,,,1689
27,1102,230,4.84,0,,,6
18486,2557,628,102.96,0,,,3344
5826,2962,790,62.59,0,,,366
353,1172,262,9.86,0,,,55
147,1298,310,7.81,0,,,16
29,1070,242,5.3,0,,,12
,1231,294,5.22,0,,,0
7207,2963,790,83.85,0,,,409
,1231,294,5.01,0,,,0
18486,2557,628,118.54,0,,,3344
173,1064,236,8.69,0,,,28
11745,3009,800,118.04,0,,,1577
27,1102,230,5.87,0,,,6
,1231,294,5.32,0,,,0
11695,3009,800,111.71,0,,,1566
1794,1667,376,21.71,0,,,389
,1236,296,5.28,0,,,0
29,1070,242,5.67,0,,,12
29,1070,242,5.79,0,,,12
173,1064,236,7.66,0,,,28
12766,3009,800,116.8,0,,,1689
