NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
419,21,10,30.32,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.34,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.36,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.37,0,,,25
419,30,18,30.3,0,,,26
419,21,10,30.33,0,,,25
419,21,10,30.38,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.37,0,,,25
419,21,10,30.34,0,,,25
419,21,10,30.35,0,,,25
419,21,10,30.37,0,,,25
419,21,10,30.36,0,,,25
419,21,10,30.33,0,,,25
419,30,18,30.36,0,,,26
419,21,10,30.34,0,,,25
419,21,10,30.36,0,,,25
419,21,10,30.34,0,,,25
419,21,10,30.36,0,,,25
419,21,10,30.32,0,,,25
419,21,10,30.33,0,,,25
419,21,10,30.37,0,,,25
419,21,10,30.36,0,,,25
419,30,18,30.34,0,,,26
419,21,10,30.36,0,,,25
