NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
227,16,14,30.36,0,,,16
227,16,14,30.36,0,,,16
227,16,14,30.35,0,,,16
227,16,14,30.35,0,,,16
267,12,10,30.35,0,,,17
267,12,10,30.35,0,,,17
227,16,14,30.31,0,,,16
227,16,14,30.33,0,,,16
227,16,14,30.34,0,,,16
227,16,14,30.35,0,,,16
227,16,14,30.34,0,,,16
227,16,14,30.35,0,,,16
227,16,14,30.35,0,,,16
227,16,14,30.34,0,,,16
227,16,14,30.36,0,,,16
267,12,10,30.32,0,,,17
227,16,14,30.36,0,,,16
227,16,14,30.36,0,,,16
227,16,14,30.34,0,,,16
267,12,10,30.36,0,,,17
227,16,14,30.35,0,,,16
227,16,14,30.34,0,,,16
267,12,10,30.37,0,,,17
227,16,14,30.34,0,,,16
227,16,14,30.33,0,,,16
267,12,10,30.36,0,,,17
267,12,10,30.36,0,,,17
227,16,14,30.36,0,,,16
267,12,10,30.36,0,,,17
227,16,14,30.33,0,,,16
