NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
3324,1518,222,22.96,0,,,121,115753,10595,5180.0,0,36506,131135,42.81,0.0,3203,26.47,0.13,0.106,0.052,2350,124477,3342,7.584,511,2582,0.09,160,35,771,8.427,10.547
1319,1948,366,23.91,0,,,58,116069,11396,1581.0,0,34987,129468,27.26,0.0,1261,21.74,0.139,0.136,0.085,17161,86803,2722,5.639,594,1800,0.05,149,34,1129,6.541,14.129
2048,1321,156,22.66,0,,,49,76682,7195,3608.0,0,23493,85225,73.63,0.0,1999,40.8,0.095,0.092,0.036,1202,33421,755,4.198,229,968,0.05,76,34,526,5.216,13.749
4620,1306,174,22.99,0,,,49,76081,7929,5277.0,0,22371,84947,107.69,0.0,4573,93.33,0.09,0.091,0.04,1149,34590,937,4.834,224,1191,0.07,34,15,565,5.887,12.628
7891,1361,162,23.28,0,,,76,82603,6924,17242.0,0,26058,92605,226.87,0.0,7815,102.83,0.134,0.095,0.038,816,50189,777,4.671,209,1289,0.11,82,49,603,5.326,9.028
4536,1842,352,22.75,0,,,320,95221,7673,16900.0,0,30172,106208,52.81,0.0,4216,13.18,0.153,0.128,0.082,5051,89017,3145,5.922,519,2114,0.08,56,19,1137,6.663,8.263
12743,1534,190,23.21,0,,,341,113823,8276,18969.0,0,35128,130093,55.63,0.0,12403,36.48,0.128,0.107,0.044,1550,241475,8803,10.004,668,3906,0.16,67,16,656,10.784,5.319
4802,1182,158,23.29,0,,,222,84990,7030,9342.0,0,27064,94908,42.08,0.0,4580,20.63,0.08,0.082,0.037,1625,85342,3235,6.538,593,2156,0.09,42,11,511,7.324,10.259
3148,1812,278,22.75,0,,,117,98829,8964,4844.0,0,31213,112045,41.4,0.0,3031,25.91,0.149,0.126,0.065,3921,107622,3313,7.521,510,2548,0.1,160,30,922,8.371,10.19
7891,2093,374,23.32,0,,,76,84209,7069,17242.0,0,26560,94398,226.87,0.0,7815,102.83,0.187,0.146,0.087,2458,51347,778,4.435,209,1298,0.11,82,49,1206,5.185,9.265
1232,1804,364,22.42,0,,,16,68694,6983,1332.0,0,20382,76020,83.25,0.0,1216,76.0,0.126,0.126,0.085,4042,13402,266,3.009,213,357,0.02,44,26,1058,3.936,15.742
3786,746,26,23.45,0,,,92,73696,6075,8039.0,0,23575,82276,87.38,0.0,3694,40.15,0.029,0.052,0.006,183,46180,1326,5.116,248,1361,0.07,134,39,113,5.997,12.441
7034,2220,412,22.46,0,,,69,73589,6075,15126.0,0,23334,82460,219.22,0.0,6965,100.94,0.195,0.155,0.096,2724,44453,761,4.371,209,1259,0.11,82,48,1307,5.157,8.664
12056,1079,124,22.57,0,,,328,106742,7718,17721.0,0,32964,122023,54.03,0.0,11728,35.76,0.099,0.075,0.029,612,224918,8737,9.923,668,3864,0.17,67,15,455,10.578,5.169
710,1893,336,22.83,0,,,22,73243,7343,912.0,0,21793,80844,41.45,0.0,688,31.27,0.135,0.132,0.078,10540,23155,550,3.101,226,597,0.03,50,33,1070,3.797,16.286
8103,2261,426,23.37,0,,,78,87339,7379,17852.0,0,27492,97924,228.87,0.0,8026,104.23,0.197,0.158,0.099,3109,53286,788,4.349,209,1308,0.11,82,49,1344,4.984,9.417
6814,2051,356,22.48,0,,,67,70547,5789,14510.0,0,22417,79030,216.57,0.0,6747,100.7,0.183,0.143,0.083,2384,42564,748,4.562,209,1245,0.12,82,47,1161,5.335,8.648
1973,2300,526,22.75,0,,,33,129259,13617,4878.0,0,37838,143291,147.82,0.0,1940,58.79,0.162,0.16,0.122,9432,35787,594,3.87,213,855,0.02,58,39,1504,4.701,13.607
1681,1595,266,22.51,0,,,62,98054,9563,2005.0,0,29700,109634,32.34,0.0,1619,26.11,0.111,0.111,0.062,5326,65752,2171,4.875,476,1546,0.05,150,69,824,5.821,13.541
2107,1014,114,22.97,0,,,101,132631,12741,3192.0,0,40251,148246,31.6,0.0,2006,19.86,0.073,0.071,0.026,633,116426,3095,6.044,542,2134,0.05,193,48,375,6.915,12.503
3023,1097,144,22.32,0,,,115,86604,7793,4676.0,0,27371,98264,40.66,0.0,2908,25.29,0.08,0.076,0.033,909,95062,3302,7.573,510,2530,0.11,160,27,465,8.493,9.749
4582,1526,252,22.75,0,,,259,77987,6036,10097.0,0,25054,87012,38.98,0.0,4324,16.76,0.13,0.106,0.059,2242,80187,3133,6.239,521,2067,0.09,39,12,835,7.174,9.637
