NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
6,173,140,1.83,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.752,291,328,0.24,12,7,182,0.85,0.6
5,173,140,1.85,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.637,278,324,0.26,11,7,182,0.72,0.703
5,173,140,1.8,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.631,278,324,0.26,11,7,182,0.721,0.686
5,173,140,1.84,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.583,278,324,0.26,11,7,182,0.69,0.736
5,173,140,1.75,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.694,278,324,0.26,11,7,182,0.821,0.569
5,173,140,1.61,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.574,278,324,0.26,11,7,182,0.681,0.618
6,173,140,1.96,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.657,291,328,0.24,12,7,182,0.765,0.745
6,173,140,1.85,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.648,291,328,0.24,12,7,182,0.744,0.645
5,173,140,1.75,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.641,278,324,0.26,11,7,182,0.758,0.603
6,173,140,2.01,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.696,291,327,0.24,12,7,182,0.802,0.773
5,173,140,1.84,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.676,278,324,0.26,11,7,182,0.767,0.655
5,173,140,1.83,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.633,278,324,0.26,11,7,182,0.794,0.656
5,173,140,1.74,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.61,278,326,0.26,11,7,182,0.703,0.612
5,173,140,1.73,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.566,278,326,0.26,11,7,182,0.674,0.628
6,173,140,1.96,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.717,291,328,0.24,12,7,182,0.816,0.769
6,173,140,1.9,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.695,291,328,0.24,12,7,182,0.771,0.657
6,173,140,1.75,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.621,291,328,0.24,12,7,182,0.707,0.626
5,173,140,1.74,1,,,5,1585,527,19.0,0,172,2206,3.8,0.0,0,0.0,1.0,0.989,1.0,719,543,535,0.555,278,324,0.26,11,7,182,0.677,0.683
6,173,140,1.79,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.647,291,328,0.24,12,7,182,0.749,0.591
6,173,140,1.97,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.643,291,328,0.24,12,7,182,0.745,0.739
6,173,140,1.9,1,,,6,1757,583,23.0,0,189,2447,3.83,0.0,0,0.0,1.0,0.989,1.0,719,625,616,0.608,291,328,0.24,12,7,182,0.796,0.664
