NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
1,702,18,0.61,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.063,202,0,0.0,6,2,81,0.099,0.419
1,702,18,0.69,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.071,202,0,0.0,6,2,81,0.1,0.5
1,702,18,0.56,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.049,202,0,0.0,6,2,81,0.076,0.385
1,702,18,0.58,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.063,202,0,0.0,6,2,81,0.083,0.398
1,702,18,0.6,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.056,202,0,0.0,6,2,81,0.083,0.391
1,702,18,0.64,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.068,202,0,0.0,6,2,81,0.093,0.486
1,702,18,0.59,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.076,202,0,0.0,6,2,81,0.108,0.397
1,702,18,0.62,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.074,202,0,0.0,6,2,81,0.119,0.386
1,702,18,0.64,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.07,202,0,0.0,6,2,81,0.114,0.435
1,702,18,0.54,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.049,202,0,0.0,6,2,81,0.063,0.389
1,702,18,0.49,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.046,202,0,0.0,6,2,81,0.063,0.369
1,702,18,0.54,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.071,202,0,0.0,6,2,81,0.084,0.355
1,702,18,0.66,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.054,202,0,0.0,6,2,81,0.074,0.489
1,702,18,0.66,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.074,202,0,0.0,6,2,81,0.114,0.431
1,702,18,0.56,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.052,202,0,0.0,6,2,81,0.068,0.416
1,702,18,0.49,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.035,202,0,0.0,6,2,81,0.055,0.373
1,702,18,0.65,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.054,202,0,0.0,6,2,81,0.07,0.474
1,702,18,0.7,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.077,202,0,0.0,6,2,81,0.103,0.466
1,702,18,0.57,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.051,202,0,0.0,6,2,81,0.094,0.406
1,702,18,0.59,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.063,202,0,0.0,6,2,81,0.082,0.435
1,702,18,0.58,1,,,2,161,14,3.0,0,8,177,1.5,0.0,0,0.0,0.391,0.719,0.321,93,4,2,0.053,202,0,0.0,6,2,81,0.089,0.412
