NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
593,1448,392,37.95,1,326,194,214
593,1448,392,38.84,1,326,194,214
593,1448,392,37.93,1,326,194,214
593,1448,392,39.03,1,326,194,214
593,1448,392,38.92,1,326,194,214
593,1448,392,40.95,1,326,194,214
593,1448,392,38.95,1,326,194,214
593,1448,392,38.97,1,326,194,214
593,1448,392,40.1,1,326,194,214
593,1448,392,38.44,1,326,194,214
