NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
593,1448,392,38.42,1,326,194,214
593,1448,392,40.19,1,326,194,214
593,1448,392,39.19,1,326,194,214
593,1448,392,38.7,1,326,194,214
593,1448,392,39.67,1,326,194,214
593,1448,392,39.06,1,326,194,214
593,1448,392,38.4,1,326,194,214
593,1448,392,38.5,1,326,194,214
593,1448,392,39.12,1,326,194,214
593,1448,392,40.07,1,326,194,214
