NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
593,1448,392,37.92,1,326,194,214
593,1448,392,37.12,1,326,194,214
593,1448,392,36.48,1,326,194,214
593,1448,392,38.41,1,326,194,214
593,1448,392,39.79,1,326,194,214
593,1448,392,39.24,1,326,194,214
593,1448,392,38.42,1,326,194,214
593,1448,392,37.91,1,326,194,214
593,1448,392,38.8,1,326,194,214
593,1448,392,39.39,1,326,194,214
