NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1122,797,266,11.8,1,,,61
1115,797,266,11.23,1,,,50
1115,797,266,11.37,1,,,50
1180,797,266,10.69,1,,,31
1122,797,266,11.73,1,,,61
1122,797,266,10.83,1,,,61
1114,797,266,11.23,1,,,49
1134,797,266,12.15,1,,,73
1430,797,266,10.68,1,,,19
1122,797,266,10.89,1,,,61
1386,797,266,13.42,1,,,69
1122,797,266,11.66,1,,,61
1430,797,266,10.61,1,,,19
1134,797,266,12.23,1,,,73
1122,797,266,11.03,1,,,61
1122,797,266,11.02,1,,,61
1122,797,266,10.91,1,,,61
1386,797,266,13.05,1,,,69
1430,797,266,10.55,1,,,19
1122,797,266,11.13,1,,,61
1134,797,266,12.29,1,,,73
1426,797,266,10.35,1,,,19
1386,797,266,12.93,1,,,69
1386,797,266,13.21,1,,,69
1122,797,266,10.88,1,,,61
1386,797,266,12.93,1,,,69
1430,797,266,10.72,1,,,19
1122,797,266,11.16,1,,,61
1472,797,266,12.71,1,,,61
1134,797,266,12.28,1,,,73
