NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5249,866,342,30.34,0,,,58
4628,866,342,30.34,0,,,51
5610,862,344,30.34,0,,,59
5185,723,282,30.27,0,,,57
3928,863,342,30.36,0,,,118
5614,870,344,30.31,0,,,63
6750,856,340,30.35,0,,,58
6300,866,342,30.33,0,,,68
5310,814,318,30.35,0,,,59
5074,723,282,30.35,0,,,55
5290,721,296,30.35,0,,,46
3671,847,330,30.33,0,,,239
5074,776,308,30.33,0,,,55
5448,864,344,30.35,0,,,60
3706,875,342,30.35,0,,,112
3812,862,342,30.35,0,,,113
4975,814,318,30.33,0,,,55
5185,778,308,30.37,0,,,58
6123,866,342,30.33,0,,,65
5414,633,196,30.35,0,,,60
5279,699,282,30.34,0,,,69
3657,645,260,30.35,0,,,225
5114,821,318,30.35,0,,,56
5185,775,306,30.34,0,,,57
4975,821,318,30.35,0,,,55
3816,876,342,30.34,0,,,115
3474,485,190,30.35,0,,,98
5185,776,308,30.35,0,,,57
4769,674,222,30.35,0,,,53
3698,876,342,30.39,0,,,108
