NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1158,796,266,11.12,1,,,49
1,796,266,3.62,1,,,1
1,796,266,3.61,1,,,1
1,796,266,3.64,1,,,1
1158,796,266,11.35,1,,,49
1,796,266,3.63,1,,,1
1,796,266,3.66,1,,,1
1,796,266,3.58,1,,,1
1,796,266,3.53,1,,,1
1,796,266,3.62,1,,,1
1,796,266,3.56,1,,,1
1,796,266,3.7,1,,,1
1,796,266,3.64,1,,,1
1,796,266,3.66,1,,,1
1158,796,266,11.15,1,,,49
1158,796,266,11.01,1,,,49
1,796,266,3.75,1,,,1
1,796,266,3.67,1,,,1
1,796,266,3.6,1,,,1
1,796,266,3.73,1,,,1
1,796,266,3.67,1,,,1
1,796,266,3.68,1,,,1
1,796,266,3.6,1,,,1
1,796,266,3.69,1,,,1
1,796,266,3.57,1,,,1
1,796,266,3.82,1,,,1
1,796,266,3.52,1,,,1
1158,796,266,11.09,1,,,49
1,796,266,3.64,1,,,1
1,796,266,3.56,1,,,1
