NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2656,733,256,15.38,1,,,33
2656,733,256,15.36,1,,,33
2674,733,256,16.22,1,,,42
2680,733,256,16.18,1,,,42
2656,733,256,17.14,1,,,33
2656,733,256,15.51,1,,,33
2656,733,256,16.97,1,,,33
2721,733,256,18.48,1,,,90
2674,733,256,16.87,1,,,42
2512,733,256,14.2,1,,,29
2674,733,256,16.46,1,,,42
2656,733,256,17.11,1,,,33
2674,733,256,16.27,1,,,42
2704,733,256,16.58,1,,,77
2656,733,256,16.53,1,,,33
2674,733,256,16.02,1,,,42
2552,733,256,14.1,1,,,29
2656,733,256,16.44,1,,,33
2775,733,256,20.54,1,,,137
2687,733,256,16.55,1,,,49
2656,733,256,16.63,1,,,33
2775,733,256,18.7,1,,,137
2656,733,256,14.26,1,,,33
2656,733,256,15.57,1,,,33
2656,733,256,15.79,1,,,33
2721,733,256,16.59,1,,,90
2687,733,256,16.56,1,,,49
2656,733,256,15.65,1,,,33
2721,733,256,16.63,1,,,90
2775,733,256,20.65,1,,,137
