NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
196,559,184,5.38,1,,,18
199,559,184,5.54,1,,,21
199,559,184,5.42,1,,,21
199,559,184,5.42,1,,,21
199,559,184,5.45,1,,,21
199,559,184,5.52,1,,,21
199,559,184,5.53,1,,,21
193,559,184,5.05,1,,,15
289,559,184,5.75,1,,,21
196,559,184,5.38,1,,,18
269,559,184,5.48,1,,,7
269,559,184,5.44,1,,,7
269,559,184,5.48,1,,,7
273,559,184,5.66,1,,,11
199,559,184,5.55,1,,,21
199,559,184,5.32,1,,,21
199,559,184,5.5,1,,,21
199,559,184,5.59,1,,,21
193,559,184,4.97,1,,,15
199,559,184,5.59,1,,,21
199,559,184,5.52,1,,,21
286,559,184,5.41,1,,,18
269,559,184,5.5,1,,,7
199,559,184,5.55,1,,,21
196,559,184,5.31,1,,,18
199,559,184,5.5,1,,,21
286,559,184,5.38,1,,,18
196,559,184,5.32,1,,,18
199,559,184,5.48,1,,,21
269,559,184,5.52,1,,,7
