NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1,703,244,3.54,1,,,1
1,703,244,3.5,1,,,1
1,703,244,3.55,1,,,1
1,703,244,3.46,1,,,1
1,703,244,3.58,1,,,1
1021,703,244,9.27,1,,,45
1,703,244,3.52,1,,,1
1,703,244,3.59,1,,,1
1,703,244,3.46,1,,,1
1,703,244,3.62,1,,,1
1,703,244,3.61,1,,,1
1,703,244,3.53,1,,,1
1021,703,244,9.15,1,,,45
1,703,244,3.59,1,,,1
1,703,244,3.5,1,,,1
1286,703,244,11.45,1,,,48
1,703,244,3.54,1,,,1
1,703,244,3.37,1,,,1
1,703,244,3.52,1,,,1
1286,703,244,11.89,1,,,48
1,703,244,3.53,1,,,1
1,703,244,3.61,1,,,1
1,703,244,3.48,1,,,1
1,703,244,3.49,1,,,1
1,703,244,3.5,1,,,1
1,703,244,3.47,1,,,1
1,703,244,3.56,1,,,1
1021,703,244,9.4,1,,,45
1021,703,244,9.27,1,,,45
1,703,244,3.49,1,,,1
