NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6355,110,0,30.34,0,,,69
5255,868,344,30.33,0,,,57
5114,821,318,30.35,0,,,56
4888,844,340,30.35,0,,,67
3849,861,344,30.32,0,,,40
3474,879,344,30.32,0,,,99
5610,858,342,30.35,0,,,58
3706,875,342,30.38,0,,,112
5070,110,0,30.35,0,,,69
3586,860,340,30.36,0,,,103
3657,776,314,30.37,0,,,225
6304,330,80,30.35,0,,,68
3812,110,0,30.37,0,,,113
3814,879,344,30.33,0,,,115
5253,742,294,30.35,0,,,71
4628,870,344,30.37,0,,,52
3849,788,318,30.36,0,,,40
5124,774,306,30.33,0,,,56
3898,804,318,30.39,0,,,41
4888,861,342,30.37,0,,,68
6300,733,296,30.31,0,,,68
3594,878,344,30.35,0,,,107
3700,879,344,30.36,0,,,110
4719,866,342,30.34,0,,,52
4719,821,318,30.3,0,,,52
4983,774,306,30.36,0,,,54
3698,875,342,30.35,0,,,108
4719,866,342,30.36,0,,,52
6123,866,342,30.34,0,,,65
3698,849,336,30.34,0,,,108
