NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3259,726,258,21.71,1,,,39
3424,726,258,22.47,1,,,43
3476,726,258,22.79,1,,,68
3421,726,258,23.06,1,,,44
3424,726,258,21.17,1,,,43
3427,726,258,22.58,1,,,45
3427,726,258,21.68,1,,,45
3476,726,258,22.38,1,,,68
3469,726,258,21.5,1,,,61
3452,726,258,21.93,1,,,79
3476,726,258,21.52,1,,,68
3254,726,258,20.77,1,,,43
3452,726,258,22.37,1,,,79
3442,726,258,21.43,1,,,52
3424,726,258,21.88,1,,,43
3421,726,258,20.44,1,,,44
3442,726,258,22.45,1,,,52
3442,726,258,21.22,1,,,52
3254,726,258,20.47,1,,,43
3421,726,258,19.92,1,,,44
3421,726,258,22.51,1,,,44
3493,726,258,20.8,1,,,100
3425,726,258,18.8,1,,,44
3421,726,258,21.89,1,,,44
3427,726,258,22.4,1,,,45
3427,726,258,21.62,1,,,45
3421,726,258,23.63,1,,,44
3427,726,258,20.84,1,,,45
3493,726,258,20.5,1,,,100
3469,726,258,22.03,1,,,61
