NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1348,932,352,16.42,1,,,144
1722,932,352,15.99,1,,,26
1349,932,352,17.68,1,,,145
1322,932,352,16.07,1,,,118
1722,932,352,16.08,1,,,26
1349,932,352,17.84,1,,,145
1706,932,352,18.66,1,,,136
1322,932,352,15.53,1,,,118
1718,932,352,15.34,1,,,26
1699,932,352,17.3,1,,,133
1322,932,352,15.61,1,,,118
1836,932,352,16.2,1,,,82
1925,932,352,18.66,1,,,171
1699,932,352,17.72,1,,,133
1722,932,352,16.39,1,,,26
1699,932,352,17.23,1,,,133
1718,932,352,16.24,1,,,26
1817,932,352,15.5,1,,,63
1721,932,352,14.91,1,,,25
1416,932,352,16.5,1,,,120
1348,932,352,17.92,1,,,144
1712,932,352,18.45,1,,,142
1699,932,352,17.34,1,,,133
1699,932,352,17.33,1,,,133
1349,932,352,17.31,1,,,145
1322,932,352,16.2,1,,,118
1699,932,352,17.65,1,,,133
1699,932,352,17.38,1,,,133
1699,932,352,17.97,1,,,133
1721,932,352,14.81,1,,,25
