NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2881,109,0,30.34,0,,,43
2242,656,234,30.37,0,,,33
2882,572,194,30.32,0,,,42
4349,673,236,30.36,0,,,57
3257,667,236,30.33,0,,,76
2882,574,194,30.35,0,,,42
2162,656,234,30.36,0,,,32
2242,271,60,30.33,0,,,33
2837,352,82,30.36,0,,,41
2882,574,194,30.36,0,,,42
3620,684,236,30.35,0,,,49
3170,159,14,30.37,0,,,46
2882,574,194,30.33,0,,,42
2837,501,170,30.33,0,,,41
2316,614,218,30.33,0,,,34
2882,574,194,30.33,0,,,42
3934,161,14,30.37,0,,,52
3712,673,236,30.37,0,,,49
2316,109,0,30.38,0,,,34
3887,663,230,30.32,0,,,52
3788,639,220,30.34,0,,,50
2184,640,228,30.37,0,,,30
2316,654,234,30.35,0,,,34
2184,640,228,30.34,0,,,30
3849,673,236,30.37,0,,,51
2837,624,218,30.34,0,,,41
3132,639,220,30.34,0,,,45
2242,654,234,30.34,0,,,33
2882,574,194,30.34,0,,,42
4053,308,60,30.35,0,,,66
