NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2656,733,256,16.27,1,,,33
2656,733,256,16.56,1,,,33
2674,733,256,17.0,1,,,42
2680,733,256,15.83,1,,,42
2656,733,256,15.67,1,,,33
2656,733,256,15.38,1,,,33
2656,733,256,16.97,1,,,33
2721,733,256,17.28,1,,,90
2674,733,256,16.5,1,,,42
2512,733,256,14.01,1,,,29
2674,733,256,16.87,1,,,42
2656,733,256,16.92,1,,,33
2674,733,256,16.15,1,,,42
2704,733,256,16.36,1,,,77
2656,733,256,15.15,1,,,33
2674,733,256,16.48,1,,,42
2552,733,256,14.96,1,,,29
2656,733,256,16.01,1,,,33
2775,733,256,19.74,1,,,137
2687,733,256,16.89,1,,,49
2656,733,256,16.46,1,,,33
2775,733,256,20.27,1,,,137
2656,733,256,16.16,1,,,33
2656,733,256,15.84,1,,,33
2656,733,256,16.38,1,,,33
2721,733,256,16.85,1,,,90
2687,733,256,16.25,1,,,49
2656,733,256,16.14,1,,,33
2721,733,256,17.6,1,,,90
2775,733,256,20.6,1,,,137
