NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1348,932,352,16.54,1,,,144
1722,932,352,16.02,1,,,26
1349,932,352,18.62,1,,,145
1322,932,352,16.0,1,,,118
1722,932,352,16.65,1,,,26
1349,932,352,17.37,1,,,145
1706,932,352,18.26,1,,,136
1322,932,352,16.09,1,,,118
1718,932,352,15.68,1,,,26
1699,932,352,18.36,1,,,133
1322,932,352,15.62,1,,,118
1836,932,352,16.72,1,,,82
1925,932,352,18.71,1,,,171
1699,932,352,17.73,1,,,133
1722,932,352,16.07,1,,,26
1699,932,352,18.14,1,,,133
1718,932,352,15.56,1,,,26
1817,932,352,15.48,1,,,63
1721,932,352,15.12,1,,,25
1416,932,352,17.23,1,,,120
1348,932,352,16.5,1,,,144
1712,932,352,18.84,1,,,142
1699,932,352,18.98,1,,,133
1699,932,352,18.01,1,,,133
1349,932,352,17.01,1,,,145
1322,932,352,16.38,1,,,118
1699,932,352,18.09,1,,,133
1699,932,352,17.76,1,,,133
1699,932,352,17.63,1,,,133
1721,932,352,14.44,1,,,25
