NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2,929,352,4.27,1,,,2
2,929,352,4.23,1,,,2
2,929,352,4.31,1,,,2
2,929,352,4.17,1,,,2
2,929,352,4.24,1,,,2
1387,929,352,17.25,1,,,131
1387,929,352,17.98,1,,,131
2,929,352,4.09,1,,,2
2,929,352,4.23,1,,,2
2,929,352,4.06,1,,,2
2,929,352,4.21,1,,,2
2,929,352,4.15,1,,,2
1387,929,352,17.0,1,,,131
2,929,352,4.21,1,,,2
2,929,352,4.16,1,,,2
1387,929,352,17.18,1,,,131
2,929,352,4.11,1,,,2
2,929,352,4.14,1,,,2
2,929,352,4.18,1,,,2
2,929,352,4.26,1,,,2
2,929,352,4.13,1,,,2
2,929,352,4.2,1,,,2
2,929,352,4.23,1,,,2
2,929,352,4.22,1,,,2
2,929,352,4.16,1,,,2
2,929,352,4.23,1,,,2
1387,929,352,18.07,1,,,131
1387,929,352,18.2,1,,,131
2,929,352,4.17,1,,,2
2,929,352,4.1,1,,,2
