NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9872,624,214,900.27,0,,,117
9872,640,220,900.27,0,,,117
,,,,,,,
9872,637,220,900.26,0,,,117
9507,739,262,900.28,0,,,121
31114,749,262,900.29,0,,,828
8704,739,262,900.28,0,,,91
8704,739,262,900.32,0,,,91
9507,739,262,900.25,0,,,121
31521,748,262,900.3,0,,,841
31542,660,234,900.27,0,,,847
7803,739,262,900.3,0,,,107
9840,738,262,900.33,0,,,236
11819,739,262,528.52,1,,,246
31542,645,226,900.28,0,,,847
31542,679,240,900.31,0,,,847
11215,739,262,328.63,1,,,232
8669,739,262,477.11,1,,,148
8941,726,260,900.31,0,,,270
8808,735,262,900.27,0,,,146
5879,301,60,900.23,0,,,74
31323,750,262,900.26,0,,,834
31542,686,240,900.35,0,,,847
5879,301,60,900.32,0,,,74
8669,739,262,477.06,1,,,148
8808,735,262,900.25,0,,,146
9507,739,262,900.25,0,,,121
5879,301,60,900.27,0,,,74
8669,739,262,475.85,1,,,148
11819,739,262,519.87,1,,,246
