NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1846,187,64,15.17,1,,,69
2177,187,64,26.68,1,,,74
1846,187,64,15.94,1,,,69
1753,187,64,16.31,1,,,47
1093,187,64,16.35,1,,,33
1656,187,64,18.44,1,,,54
1753,187,64,18.09,1,,,47
1100,187,64,10.86,1,,,34
1345,187,64,11.94,1,,,60
2417,187,64,17.88,1,,,71
1516,187,64,22.41,1,,,86
1345,187,64,12.32,1,,,60
1345,187,64,12.36,1,,,60
1264,187,64,20.77,1,,,55
1388,187,64,12.57,1,,,60
1846,187,64,15.17,1,,,69
1345,187,64,11.88,1,,,60
1388,187,64,13.19,1,,,60
1345,187,64,12.75,1,,,60
2177,187,64,25.92,1,,,74
1753,187,64,17.31,1,,,47
1388,187,64,12.08,1,,,60
1345,187,64,11.74,1,,,60
1345,187,64,11.92,1,,,60
1753,187,64,16.56,1,,,47
1516,187,64,21.41,1,,,86
1345,187,64,12.0,1,,,60
1516,187,64,23.68,1,,,86
1345,187,64,12.29,1,,,60
1365,187,64,21.37,1,,,61
