NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
1,754,94,2.21,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.403,202,0,0.0,33,6,179,0.45,1.487
0,734,86,1.93,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.194,202,0,0.0,34,10,159,0.24,1.454
1,734,86,2.17,0,,,2,155,11,3.0,0,9,201,1.5,0.0,0,0.0,0.038,0.113,0.026,159,2,1,0.383,202,0,0.0,34,9,159,0.443,1.424
0,734,86,1.86,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.193,202,0,0.0,34,10,159,0.243,1.39
1,754,94,2.05,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.422,202,0,0.0,33,6,179,0.457,1.383
0,734,86,1.98,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.258,202,0,0.0,34,10,159,0.323,1.486
0,734,86,2.0,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.196,202,0,0.0,34,10,159,0.234,1.532
1,754,94,2.07,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.342,202,0,0.0,33,6,179,0.395,1.424
1,734,86,2.07,0,,,2,155,11,3.0,0,9,201,1.5,0.0,0,0.0,0.038,0.113,0.026,159,2,1,0.306,202,0,0.0,34,9,159,0.353,1.408
1,754,94,2.31,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.447,202,0,0.0,33,6,179,0.508,1.572
1,754,94,2.1,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.32,202,0,0.0,33,6,179,0.389,1.411
1,734,86,2.17,0,,,2,155,11,3.0,0,9,201,1.5,0.0,0,0.0,0.038,0.113,0.026,159,2,1,0.385,202,0,0.0,34,9,159,0.41,1.472
0,734,86,1.85,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.148,202,0,0.0,34,10,159,0.211,1.488
1,754,94,2.19,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.348,202,0,0.0,33,6,179,0.405,1.448
0,734,86,1.78,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.171,202,0,0.0,34,10,159,0.24,1.377
1,734,86,2.14,0,,,2,155,11,3.0,0,9,201,1.5,0.0,0,0.0,0.038,0.113,0.026,159,2,1,0.366,202,0,0.0,34,9,159,0.417,1.481
0,734,86,1.83,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.196,202,0,0.0,34,10,159,0.238,1.399
0,734,86,1.78,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.227,202,0,0.0,34,10,159,0.285,1.333
1,754,94,2.04,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.329,202,0,0.0,33,6,179,0.394,1.369
0,734,86,1.87,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.234,202,0,0.0,34,10,159,0.279,1.389
0,734,86,1.86,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.175,202,0,0.0,34,10,159,0.225,1.469
1,754,94,2.17,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.403,202,0,0.0,33,6,179,0.453,1.475
0,734,86,2.01,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.213,202,0,0.0,34,10,159,0.256,1.49
0,734,86,1.88,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.184,202,0,0.0,34,10,159,0.217,1.464
1,754,94,2.31,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.517,202,0,0.0,33,6,179,0.549,1.438
0,734,86,1.78,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.185,202,0,0.0,34,10,159,0.23,1.385
0,734,86,1.79,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.173,202,0,0.0,34,10,159,0.22,1.389
0,734,86,1.77,0,,,1,127,8,1.0,0,4,168,1.0,0.0,0,0.0,0.038,0.113,0.026,159,1,,0.18,202,0,0.0,34,10,159,0.224,1.386
1,734,86,2.0,0,,,2,155,11,3.0,0,9,201,1.5,0.0,0,0.0,0.038,0.113,0.026,159,2,1,0.367,202,0,0.0,34,9,159,0.413,1.361
1,754,94,2.18,0,,,2,227,19,3.0,0,19,282,1.5,0.0,0,0.0,0.038,0.116,0.028,230,7,2,0.404,202,0,0.0,33,6,179,0.48,1.457
