NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
430,1266,338,6.24,1,87,62,179
430,1266,338,6.84,1,87,62,179
430,1266,338,6.37,1,87,62,179
430,1266,338,6.37,1,87,62,179
430,1266,338,7.04,1,87,62,179
430,1266,338,6.34,1,87,62,179
430,1266,338,6.44,1,87,62,179
430,1266,338,6.68,1,87,62,179
430,1266,338,6.57,1,87,62,179
430,1266,338,6.39,1,87,62,179
