NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
436,1267,338,6.57,1,88,61,181
436,1267,338,6.54,1,88,61,181
436,1267,338,6.49,1,88,61,181
436,1267,338,6.68,1,88,61,181
436,1267,338,6.61,1,88,61,181
436,1267,338,6.35,1,88,61,181
436,1267,338,6.36,1,88,61,181
436,1267,338,6.63,1,88,61,181
436,1267,338,6.51,1,88,61,181
436,1267,338,6.55,1,88,61,181
