NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
430,1266,338,6.27,1,87,62,179
430,1266,338,6.17,1,87,62,179
430,1266,338,6.24,1,87,62,179
430,1266,338,6.89,1,87,62,179
430,1266,338,6.22,1,87,62,179
430,1266,338,6.11,1,87,62,179
430,1266,338,6.57,1,87,62,179
430,1266,338,6.19,1,87,62,179
430,1266,338,6.26,1,87,62,179
430,1266,338,6.32,1,87,62,179
