NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
430,1266,338,6.57,1,87,62,179
430,1266,338,6.33,1,87,62,179
430,1266,338,6.51,1,87,62,179
430,1266,338,6.51,1,87,62,179
430,1266,338,6.57,1,87,62,179
430,1266,338,6.83,1,87,62,179
430,1266,338,6.26,1,87,62,179
430,1266,338,6.36,1,87,62,179
430,1266,338,6.43,1,87,62,179
430,1266,338,6.38,1,87,62,179
