NoAffS,VL,VC,Time,Result
15,1354,4534,30.43,0
14,1435,4800,30.47,0
15,1354,4534,30.44,0
26,1435,4800,30.38,0
14,1435,4800,30.4,0
14,1435,4800,30.48,0
15,1354,4534,30.36,0
15,1354,4534,30.41,0
14,1435,4800,30.45,0
14,1435,4800,30.45,0
14,1435,4800,30.45,0
15,1354,4534,30.37,0
14,1435,4800,30.43,0
14,1435,4800,30.45,0
14,1435,4800,30.38,0
26,1435,4800,30.49,0
26,1435,4800,30.41,0
14,1435,4800,30.37,0
14,1435,4800,30.42,0
15,1354,4534,30.34,0
14,1435,4800,30.47,0
14,1435,4800,30.49,0
15,1354,4534,30.44,0
15,1354,4534,30.43,0
14,1435,4800,30.45,0
14,1435,4800,30.43,0
15,1354,4534,30.42,0
14,1435,4800,30.38,0
15,1354,4534,30.41,0
14,1435,4800,30.4,0
