NoAffS,VL,VC,Time,Result
2,1435,4800,6.09,1
2,1435,4800,6.19,1
2,1435,4800,6.32,1
2,1435,4800,6.15,1
2,1435,4800,6.16,1
2,1354,4534,6.15,1
2,1435,4800,6.31,1
2,1435,4800,6.21,1
2,1435,4800,6.02,1
2,1435,4800,6.26,1
2,1435,4800,6.33,1
2,1435,4800,6.07,1
2,1435,4800,6.35,1
2,1435,4800,6.21,1
2,1354,4534,6.35,1
2,1435,4800,6.17,1
2,1435,4800,6.46,1
2,1354,4534,5.99,1
2,1435,4800,6.15,1
2,1435,4800,6.28,1
2,1435,4800,6.29,1
2,1354,4534,6.15,1
2,1435,4800,6.33,1
2,1435,4800,6.23,1
2,1354,4534,6.29,1
2,1435,4800,6.07,1
2,1354,4534,6.36,1
2,1435,4800,6.25,1
2,1435,4800,6.16,1
2,1435,4800,6.31,1
