FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,2522,274651,108.90,9817,0,70716,146.759,747.869,741.780,4.316,0.376,10353
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,211,8239,39.05,377,247,10057,6.357,7.528,3.936,2.529,0.805,1168
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,198,5085,25.68,585,148,7229,17.981,13.697,8.821,3.404,0.157,936
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,49,854,17.43,13,6,1698,1.964,1.224,0.194,0.661,0.087,174
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,5,61,12.20,76488,410,10453,0.422,895.750,892.281,2.106,0.003,1407
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,181,2207,12.19,283,180,7813,3.420,9.802,6.591,2.087,0.540,721
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,246,8767,35.64,592,366,10466,6.771,10.895,7.268,2.524,1.644,1207
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,324,13412,41.40,979,351,15844,12.273,18.763,12.874,3.900,0.380,2447
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,352,10798,30.68,2362,401,11699,21.458,43.003,36.702,4.416,0.457,1489
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,5,61,12.20,75883,409,10439,0.407,895.722,892.461,2.295,0.011,1405
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,21,0,2341,3.660,4.569,3.094,0.887,0.177,8
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,15,0,1966,2.429,3.317,2.112,0.787,0.074,7
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,15,0,1966,2.685,3.165,1.992,0.666,0.109,7
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,15,0,1966,2.700,3.276,2.048,0.746,0.106,7
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1299,1.447,2.136,1.009,0.848,0.083,5
