FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,445,53539,120.31,none,none,138364,86.639,809.092,none,6.292,599.702,32205
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,149,5056,33.93,none,none,117174,4.461,15.019,none,4.466,0.742,16845
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,167,3002,17.98,none,none,100194,11.013,17.927,none,5.532,3.447,13179
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,56,1053,18.80,none,none,22211,1.943,5.459,none,1.636,0.326,2429
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,2,15,7.50,none,none,1833,0.166,1.748,none,1.136,0.030,269
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,1042,13511,12.97,none,none,565304,12.932,39.210,none,11.741,2.773,65956
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,200,6927,34.63,none,none,207896,4.992,22.819,none,6.320,1.289,29644
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,1211,59014,48.73,none,none,935927,24.060,57.431,none,17.942,5.379,161390
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,512,10338,20.19,none,none,267830,33.192,27.230,none,7.507,5.635,35915
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,2,15,7.50,none,none,1841,0.145,1.826,none,1.230,0.017,269
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,5,27,5.40,none,none,7853,3.408,5.112,none,1.354,2.034,45
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,1.829,3.337,none,1.024,0.990,26
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,1.790,3.486,none,1.004,1.188,26
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,2.175,3.377,none,1.121,1.128,26
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,none,none,2849,1.494,2.386,none,0.870,0.667,18
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,2,7,3.50,none,none,1923,1.010,1.970,none,0.835,0.506,13
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,2,7,3.50,none,none,1927,1.082,1.954,none,0.773,0.546,13
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,2,7,3.50,none,none,1923,1.083,1.929,none,0.796,0.471,13
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,4,18,4.50,none,none,5849,4.178,3.916,none,1.283,1.253,35
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,none,none,7622,3.916,4.584,none,1.412,1.633,40
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,6,35,5.83,none,none,11828,13.921,12.031,none,1.827,5.491,71
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,4,19,4.75,none,none,6159,3.913,4.307,none,1.333,1.614,33
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,6,35,5.83,none,none,11538,14.392,13.026,none,2.031,6.408,71
