FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,2956,330378,111.77,10009,0,93546,164.892,730.149,722.116,5.385,0.257,11987
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,222,9072,40.86,289,210,11901,7.114,7.235,3.102,2.804,0.845,1416
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,144,2637,18.31,64,50,7719,13.270,6.434,0.709,4.358,0.114,909
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,54,921,17.06,11,5,2212,2.069,1.422,0.155,0.644,0.118,241
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,6,33,5.50,0,none,1706,0.334,1.676,0.037,0.904,0.007,244
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,192,2213,11.53,190,95,9381,3.544,8.723,4.745,2.584,0.422,911
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,252,9560,37.94,456,288,12588,7.384,10.102,5.517,3.167,1.188,1479
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,296,11749,39.69,948,454,15983,10.669,18.257,11.662,4.244,0.244,2434
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,215,3780,17.58,243,118,9367,14.355,12.554,6.814,4.255,0.276,1020
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,6,33,5.50,0,none,1710,0.333,1.569,0.005,0.972,0.007,244
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,21,0,2407,3.545,4.532,2.961,0.995,0.182,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,15,0,2026,2.334,3.346,1.940,0.774,0.075,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,15,0,2026,2.524,3.209,1.816,0.836,0.100,12
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,15,0,2026,2.658,3.553,2.173,0.802,0.116,12
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1334,1.412,2.203,1.014,0.613,0.086,9
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,6,0,1323,1.213,2.108,1.086,0.679,0.070,9
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,6,0,1326,1.288,2.105,0.970,0.774,0.080,9
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,6,0,1323,1.196,2.150,0.920,0.647,0.066,9
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,15,0,2438,5.735,5.412,3.756,0.991,0.232,13
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,15,0,2328,3.224,4.340,2.789,0.934,0.176,13
