NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
267,95,26,3.88,1,,,17
251,95,26,4.99,1,,,19
211,95,26,3.86,1,,,14
326,95,26,5.01,1,,,27
432,95,26,5.41,1,,,24
432,95,26,5.33,1,,,24
294,95,26,3.98,1,,,18
326,95,26,4.9,1,,,27
326,95,26,4.9,1,,,27
222,95,26,3.51,1,,,12
258,95,26,4.05,1,,,13
326,95,26,4.86,1,,,27
211,95,26,3.71,1,,,14
267,95,26,3.89,1,,,17
326,95,26,4.91,1,,,27
367,95,26,4.18,1,,,21
211,95,26,3.63,1,,,14
267,95,26,4.95,1,,,21
432,95,26,5.43,1,,,24
294,95,26,3.98,1,,,18
326,95,26,4.81,1,,,27
432,95,26,5.35,1,,,24
251,95,26,4.92,1,,,19
432,95,26,5.29,1,,,24
294,95,26,4.08,1,,,18
211,95,26,3.65,1,,,14
416,79,24,4.54,1,,,25
326,95,26,4.97,1,,,27
211,95,26,3.7,1,,,14
211,95,26,3.75,1,,,14
