NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1696,149,48,14.97,1,,,56
2052,149,48,20.45,1,,,115
2054,149,48,23.22,1,,,134
2054,149,48,23.56,1,,,134
2287,149,48,29.82,1,,,142
1696,149,48,14.41,1,,,56
2054,149,48,23.3,1,,,134
2396,149,48,16.77,1,,,137
1695,165,50,13.92,1,,,114
2287,149,48,28.76,1,,,142
1696,149,48,14.19,1,,,56
2052,149,48,19.94,1,,,115
2287,149,48,29.26,1,,,142
2052,149,48,21.56,1,,,115
3466,167,50,30.33,0,,,320
2287,149,48,29.18,1,,,142
2396,149,48,18.81,1,,,137
2052,149,48,20.09,1,,,115
2054,149,48,23.5,1,,,134
2482,149,48,17.25,1,,,165
3106,167,50,30.35,0,,,280
2052,149,48,20.48,1,,,115
1687,149,48,15.77,1,,,89
2197,165,50,15.15,1,,,174
2287,149,48,28.87,1,,,142
1696,149,48,14.55,1,,,56
3279,167,50,30.36,0,,,301
2052,149,48,20.94,1,,,115
2925,149,48,27.18,1,,,274
2052,149,48,20.25,1,,,115
