NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1601,172,52,15.13,1,,,70
1869,156,50,19.7,1,,,133
1733,172,52,18.9,1,,,89
2187,172,52,14.81,1,,,110
4157,156,50,34.65,1,,,417
1821,172,52,15.27,1,,,100
1869,156,50,19.73,1,,,133
1733,172,52,18.44,1,,,89
7665,172,52,27.97,1,,,286
7665,172,52,26.46,1,,,286
1869,156,50,21.06,1,,,133
1873,172,52,15.95,1,,,99
5252,156,50,40.03,1,,,482
7665,172,52,29.06,1,,,286
4317,156,50,36.88,1,,,433
1680,172,52,14.61,1,,,87
1569,172,52,10.76,1,,,68
1680,172,52,15.06,1,,,87
7665,172,52,29.86,1,,,286
7665,172,52,27.27,1,,,286
1733,172,52,20.03,1,,,89
2187,172,52,15.83,1,,,110
1733,172,52,20.24,1,,,89
1869,156,50,19.99,1,,,133
1869,156,50,20.25,1,,,133
1733,172,52,18.97,1,,,89
1869,156,50,21.39,1,,,133
4317,156,50,37.92,1,,,433
7665,172,52,27.1,1,,,286
1873,172,52,16.8,1,,,99
