NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2230,152,48,25.16,1,,,91
3331,150,48,25.44,1,,,66
3331,150,48,23.33,1,,,66
3068,152,48,30.34,0,,,104
3292,152,48,30.33,0,,,146
4910,113,36,30.34,0,,,216
2924,152,48,23.71,1,,,116
2341,152,48,29.4,1,,,88
3331,150,48,23.33,1,,,66
3331,150,48,22.99,1,,,66
3254,134,42,30.34,0,,,158
5001,168,50,30.35,0,,,240
3271,156,48,30.36,0,,,144
2513,152,48,27.72,1,,,97
4921,167,50,30.35,0,,,217
3331,150,48,23.73,1,,,66
2341,152,48,29.32,1,,,88
3343,167,50,30.35,0,,,160
3013,152,48,30.34,0,,,99
3331,150,48,24.04,1,,,66
2982,168,50,29.35,1,,,120
2634,152,48,27.27,1,,,103
3331,150,48,24.87,1,,,66
3057,153,48,30.37,0,,,155
3133,167,50,30.4,0,,,156
3292,152,48,30.34,0,,,146
4921,168,50,30.37,0,,,217
3295,168,50,30.35,0,,,159
3331,150,48,25.18,1,,,66
2982,168,50,28.43,1,,,120
