NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
362,103,30,6.22,1,,,25
490,87,28,5.28,1,,,29
648,103,30,7.27,1,,,32
310,103,30,5.71,1,,,18
362,103,30,6.23,1,,,25
362,103,30,6.16,1,,,25
490,87,28,5.18,1,,,29
362,103,30,6.13,1,,,25
362,103,30,6.18,1,,,25
470,103,30,4.71,1,,,24
320,103,30,6.2,1,,,22
408,103,30,5.09,1,,,24
648,103,30,7.29,1,,,32
508,103,30,5.38,1,,,33
422,103,30,4.27,1,,,22
648,103,30,7.31,1,,,32
362,103,30,6.24,1,,,25
508,103,30,5.39,1,,,33
362,103,30,6.14,1,,,25
362,103,30,6.24,1,,,25
293,103,30,5.89,1,,,19
648,103,30,7.2,1,,,32
490,87,28,5.3,1,,,29
360,103,30,5.33,1,,,23
416,87,28,6.56,1,,,24
362,103,30,6.19,1,,,25
508,103,30,5.38,1,,,33
293,103,30,5.89,1,,,19
648,103,30,7.31,1,,,32
362,103,30,6.08,1,,,25
