NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2071,132,40,19.08,1,,,40
1985,132,40,20.94,1,,,83
2805,132,40,30.34,0,,,151
2071,132,40,19.35,1,,,40
2548,132,40,22.04,1,,,123
2845,132,40,30.34,0,,,152
2783,132,40,29.05,1,,,113
2548,132,40,22.52,1,,,123
3087,132,40,30.31,0,,,173
2788,132,40,26.17,1,,,126
2368,148,42,30.38,0,,,84
2845,132,40,30.34,0,,,152
2845,132,40,30.35,0,,,152
2289,132,40,18.36,1,,,75
2050,149,42,30.33,0,,,140
3087,132,40,30.35,0,,,173
2071,132,40,19.66,1,,,40
2548,132,40,21.58,1,,,123
2282,148,42,30.36,0,,,84
2805,133,40,30.34,0,,,151
2289,132,40,17.37,1,,,75
2030,132,40,22.31,1,,,88
2368,148,42,30.33,0,,,84
2783,132,40,29.31,1,,,113
2071,132,40,20.24,1,,,40
2368,148,42,30.35,0,,,84
2805,132,40,30.35,0,,,151
2702,132,40,30.3,0,,,148
2030,132,40,23.66,1,,,88
1985,132,40,20.45,1,,,83
