NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
312,96,28,5.04,1,,,18
268,96,28,3.83,1,,,15
340,80,26,4.54,1,,,19
312,96,28,4.93,1,,,18
332,96,28,4.26,1,,,18
312,96,28,4.9,1,,,18
410,80,26,4.52,1,,,22
268,96,28,3.95,1,,,15
382,96,28,3.91,1,,,19
403,96,28,3.99,1,,,20
245,96,28,4.75,1,,,14
261,96,28,3.92,1,,,15
312,96,28,4.88,1,,,18
312,96,28,4.91,1,,,18
245,96,28,4.61,1,,,14
414,96,28,4.12,1,,,21
340,80,26,4.55,1,,,19
332,96,28,4.32,1,,,18
321,96,28,4.94,1,,,20
261,96,28,3.83,1,,,15
268,96,28,3.83,1,,,15
245,96,28,4.67,1,,,14
268,96,28,3.96,1,,,15
312,96,28,4.93,1,,,18
312,96,28,4.95,1,,,18
312,96,28,4.87,1,,,18
332,96,28,4.27,1,,,18
312,96,28,4.86,1,,,18
268,96,28,3.97,1,,,15
312,96,28,4.87,1,,,18
