NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1442,139,42,15.92,1,,,56
1509,139,42,12.27,1,,,42
2295,139,42,21.06,1,,,131
1431,139,42,20.48,1,,,65
1510,139,42,16.67,1,,,79
1509,139,42,12.41,1,,,42
1741,139,42,22.54,1,,,102
1741,139,42,21.7,1,,,102
4398,139,42,41.5,1,,,389
1431,139,42,21.17,1,,,65
1741,139,42,22.99,1,,,102
1442,139,42,15.17,1,,,56
1509,139,42,12.28,1,,,42
1977,139,42,21.59,1,,,86
1741,139,42,23.66,1,,,102
1509,139,42,12.7,1,,,42
1509,139,42,12.03,1,,,42
1485,139,42,16.43,1,,,85
1485,155,44,14.8,1,,,66
1509,139,42,12.4,1,,,42
1741,139,42,23.36,1,,,102
1741,139,42,23.33,1,,,102
2163,139,42,23.36,1,,,120
1509,139,42,12.76,1,,,42
1044,139,42,11.52,1,,,51
1741,139,42,23.18,1,,,102
1442,139,42,16.13,1,,,56
2295,139,42,19.44,1,,,131
1977,139,42,23.65,1,,,86
1431,139,42,19.7,1,,,65
