NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2526,146,44,30.36,0,,,134
3760,160,50,30.35,0,,,162
2488,160,50,24.68,1,,,125
3026,160,50,30.37,0,,,74
3112,158,50,30.38,0,,,76
2940,132,42,30.35,0,,,71
3056,160,50,30.29,0,,,75
4233,162,50,30.33,0,,,248
4405,166,50,30.37,0,,,155
3588,142,44,30.33,0,,,128
3052,14,0,30.35,0,,,219
2414,141,42,30.36,0,,,128
2934,158,50,30.35,0,,,70
3056,160,50,30.33,0,,,75
4525,175,52,30.34,0,,,247
2655,134,42,30.35,0,,,140
4219,162,50,30.34,0,,,246
2989,178,52,30.37,0,,,217
2940,158,50,30.35,0,,,71
3542,149,46,30.32,0,,,124
3291,162,50,30.34,0,,,173
3112,158,50,30.31,0,,,76
3896,162,50,30.32,0,,,172
3760,162,50,30.35,0,,,162
3760,162,50,30.31,0,,,162
2655,167,50,30.35,0,,,140
2655,134,42,30.36,0,,,140
2923,178,52,30.37,0,,,216
3013,159,50,30.33,0,,,72
2488,160,50,24.53,1,,,125
